id,rating,review
9597,1,"Easy use, works best when paired with another conditioner_I've tested this in a few ways, and been happy with all the results. The directions indicate to use after the Tresemme Renewal Deep Conditioner, and the two combined do make for softer hair. I usually wash my very thick hair about every 3 days, and I felt like the two together made my hair seem a bit less oily than normal by the time day 3 rolls around.I've also used it by itself, without any conditioner in the shower. Though it does help, I had to use quite a bit, and I think it is best paired with another conditioner. Which, that sort of defeats the point of a leave in conditioner for many. I was hoping to be able to use it on days I'm running late and save the minutes spent rinsing out conditioner. It is an option, just not as great as I'd like.I've also tried it with the usual conditioner I use, and it also had an added effect there. It made brushing through my hair easier, and seemed to control a bit of the frizz I tend to get.I'd say its best paired with the deep conditioner, but that's likely to be said of any product since, well, deep conditioner. But this is a great option for those rushed mornings, and has no smell to it."
1356,1,"GREAT PRODUCT WHEN COMBINED WITH KERAFUSE!_I give myself a protein treatment every six weeks and this was my first time using the Kerafuse along with the Hyrafuse. I have used the Hydrafuse once when I first purchased and it was okay but I heard it works better when combined with Kerafuse so I prepooed overnight, rinsed, shampooed with my aussie moist shampoo and then I applied my mixture(1 part Kerafuse and 2 parts Hydrafuse) for about 45 minutes with my heat cap and then rinsed out.  WOW!!!! I can't believe how soft my hair was!! It was so soft and shiny and it looked great!  This will definitley be my go to mixture for my protein treatments from now on! This was one of if not the best hair wash day I have ever had!"
3214,1,"Definitely worth the money works great with IBD, Gelish and Shellac_This lamp is very good. I also have the 36 watt cheaper lamp as well and I prefer this one.  Definitely worth the difference in price. This lamp  large enough to fit both hands in at once or both feet in at once. I have personally used with the IBD Builder Gels, Gelish and Shellac and the all cure great. For those having issues in curing make sure that you are wiping the final layer off with alcohol. Gel polish is not like regular polish the polish remains tacky as you dry each layer. Once you dry the final top coat the tacky finish needs to be removed with alcohol. Another reviewer mentioned that this lamp works great with the OPI Gelcolor as well.  I can't wait to try this lamp next with OPI Gelcolor hopefully the polish will show up in the mail soon.I did have an initial issue in getting the lamp to start but that had to do with my incorrectly installing the bulbs I did no push them in far enough once that was corrected the lamp has worked great."
5889,1,"Really Impressed!_I am always a little skeptical about buying eyeliner since I have had such a hard time finding one that doesn't smear and smudge after a few seconds of wearing it.  I was very surprised at how well this actually stays in place.  I wanted to test it out so I put it on at night before I went to bed and slept with it on.  I was stunned when I woke up in the morning and it was still perfectly intact!  It did not smear or anything.  I added another coat over it for my work day and I checked at lunch and it was still as perfect as before I left my house.  The only thing is that the grey color looks kind of blueish on my skin, maybe it is just how it blended with my under eye concealer.  Otherwise, I am really impressed with how well this product actually works.  I would definetly recommend it to everyone!"
8842,1,"Recommend highly for girls that love make up! Variety... long delivery_Update: So I finally got to trying out a pair and I'm in love!! Definitely worth the purchase.I tried the first time with just a black pair with flowery designs at the outer corners b/c I could touch it up with black liquid eyeliner if it didn't work. I cut as much excess white as I could. Cutting as close to the black as possible. The first eye I started placing at the inner corners and for whatever reason that inner corner didn't get any black color on it. For the second eye I started placement at the outer corner with the flowers then wetted the tattoo down to the inner corner. Worked ALOT better. All together it took me maybe 10 mins to do both eyes. Took about 1-2 mins of wetting for each eye. Once on, they do not feel weird or uncomfortable.I'm in love with them! They look gorgeous on. I would definitely recommend for girls that are into makeup and have a bit more experience with them. Especially if you're using them on yourself. The average girl might not have the patience or practice with eye make up and want to bother with it.Original: I haven't tried them yet... but speaking to the variety I did not get any regular black ones. The all black ones I did get had the flowery designs at the end. I got three all black, the rest have some sort of color. I got 40 pairs... 3 were duplicates. So excited that I got the rainbow pack!They do take a while to arrive.Looking forward to using! Even if they don't work out it's a fun experiment imo.. I seriously do hope I can muster my make up talent to make these work though..."
4678,1,"One of proactivs best!_I love this product. I had acne break outs in high school and used the three step process. It seemed to help. But 8 years later, after I got married I was able to find that using this toner after the deep cleansing wash was a much better regimen for my face.  It is less drying for me but still cleanses. I I love this product. I had acne break outs in high school and used the three step process. It seemed to help. But 8 years later, after I got married I was able to find that using this with the toner was a much better regimen for my face.  It is less drying for me but still cleanses.Even on mornings when I am extra lazy or running late this is all I use and I survive the day just fine :)"
6064,1,"The answer to UD's 24/7 Perversion_I got this in black. I was running down the 24/7 UD liner that I got in the 15h anniversary set. Zero just wasn't dark enough. UD is only putting perversion into specialty sets it seems, so I didn't know what to do. And then the girl at Sephora told me about this. It's pretty much the same thing. You have a little time to blend, then it stays put until you're ready to take it off. It glides on smoothly and leaves a nice dark line. I don't think I'll ever use the smudger at the bottom. I'm really really happy with this eyeliner."
962,1,"Get Ready for BRIGHT Pink!_An extremely intense pink color that goes on smoothly and easily. I have medium dark hair so I bleached before applying. (I used Manic Panic's Amplified Bleach. If you are doing a lot of hair, or your hair is long, I would get 2 bleach kits if you are using this particular brand.) Manic Panic is easy to apply - just apply the color where you want it, leave it (I left it for about an hour), rinse out. And rinse out. And rinse out. lol Expect to turn your towel blue - for the next couple of washes. The less you wash your hair, the longer it stays. After a few washes, this color will turn a nice shade of pastel pink. (Still pretty.) If you want seriously bright pink hair, just recolor it when it begins to fade. It's MUCH easier to color the second time, since you most likely will only have to apply the color - not bleach. Right after coloring, be careful - ANYTIME your hair gets wet, the color WILL run. (It will also get under your nails when you scratch your head.) These minor annoyances don't bother me enough to stop using Manic Panic...but I would want to know this stuff before I used it.Bottom Line: Manic Panic is the BEST product out there for coloring your hair funky shades. It lasts much longer than any other brand I've tried, it's easy application makes re-touches &#34;cake&#34;, and the colors are bold and brilliant. I wouldn't hesitate to use this brand, or color, again. You definitely make a statement! (If you want a pastel shade to begin with, buy their Pastel-izer. It will turn any bold shade of Manic Panic into a subdued pastel.) ManicPanic.com is full of awesome information and great tips. There's even a spot where they show what the hair color looks like on real people.Best part? The don't test any of their products on animals. YAY!"
323,1,"Love his product!_This is probably the best toner I have ever used. It does not dry out your skin, it is very gentle. I will definitely repurchase. The bottle lasts a long time too!!!"
3102,1,it really works_it really works i first i dont think i would but i want to see i was really superised that it did work im 20 year old and i have some wrinkles on my fourhead and by my eyes  but you must try this realy works!
18,1,"Grandpa?_I'm a lady, and I bought this because I needed a quick, in-office fix to fuzzy legs. Sometimes you miss a patch. Or the whole thing...Anyway, I did a side by side comparison. One leg I shaved dry and one I used this stuff.This stuff works great, I had a much closer, smoother shave than without it. But, it made me smell like an old man. It has a very potent 'classic aftershave' smell that is just not my cup of tea, as a lady who doesn't want to smell like a great uncle, or for someone I would consider getting close enough to to smell their face.Now I understand why it says 'rinse after using'. That being said, it's still a great product, and I'd buy it again."
8069,1,"Best Shampoo I have ever tried...._This has to be the best shampoo I've ever tried. I have an oily scalp, and dry ends, which means that some shampoos dry out my hair, or make me look like a greasy dirty mess. I also get dandruff from some shampoos, and even worse is the ITCHING. Every shampoo before has given me itching, some the same day, some the next, but always itching.With this shampoo my hair is clean, barely any dandruff, and NO ITCHING! It is amazing, i wash my hair on Monday, and i dont have to wash it again until Thursday, so i can take two days off washing. Which is incredible because in the past the itching or the oily hair wouldnt let me last that long. By thurday my hair is a bit oily but im trying to grow out my hair, so i ignore it.i do get a small amount of dandruff, but i think thats normal since im taking two days between washing, its not there the first day though. By the way, I tried some other Shampoo/Conditioners in the Yes to Carrots line, and some of them did give me itching, or oily hair, the best one for me was this scalp one. =)I recently tried an organic shampoo i found on amazon, worked the first day, and the next day the itching returned. I think im just going to stick with Yes to carrots, the ingredients arent too bad, and it works, thats all that matters to me. =)Ive tried:Tea tree shampoos (dried out my hair, still itching). I tried the No poo method, dry and oily patched hair, still itching (tried for one month!). Dandruff shampoos, Sulfate free shampoos, expensive shampoos, cheap shampoos, for normal, oily, and dry hair. Nothing else worked..."
7902,1,Great price!_Took a couple of weeks to get.. But i know that. This is a great deal !! It cost $6 for 2 or 4 in the store..Definitely  durable for the hair . (not junk) I would recommend!!
8794,1,"hair pin_this one is really pretty.  the picture does not do it justice, much prettier in person.  thank you so much."
7882,1,HELPS ME A BUNCH!_GREAT PRODUCT!! Helps me outline my eye browns and all I have to do is wash them if they get dirty! Thank goodness!
2911,1,"Silky smooth and easy on the face_I have Roseacea and can't use just any lotion as they make my face break out.  Not this!  It is wonderful and I can't live without it.  Just a tiny amount goes a long way and restores elasticity after I wash my face.  I love it.  I threw out all of my Aveeno products that were supposed to alleviate redness but were filled with chemicals and I've gone completely to 100% Pure products and boy, am I ever glad I did."
8985,1,"Best product EVER!!!_I had to wait a little bit for this product due to its high demand but wow was it worth it !! I have only been using product for a few days but the results were pretty much instant.  Having work at Macys cosmetic counters I was able to try the latest and greatest from several lines, but this product literally blows them out of the water! I am so happy I found this product and can guarantee that I will continue using it.  Many thanks to Oz Naturals to putting out such a wonderful product and for unbelievable customer service  ... God bless.Diana M Devlin"
9580,1,"Suave is getting smarter_age: 56skin type: slightly sensitive and dry in winter.I'm loving that Suave is experimenting with its products! Making it affordable in a time when I need affordable products--not every beauty product has to cost a lot to be effective. I admit it's been years since I've tried Sauve products, so these new lines (I have some of their new shampoo, too, that I love) give me a chance to explore.First off, the scent is lovely. Sometimes scented products are too flowery, or have an &#34;old lady scent&#34; (okay, I'm 56, I'm in that category perhaps, but I'm talking our grandma's old lady products :D ), or have a slightly &#34;chemical&#34; scent mix with whatever they think smells good. But this Suave product really does have a wonderful scent that makes it a pleasure to apply . . . mmmmmmmmm! I'm wearing it now with nothing else -just the lotion - just kidding; I have on clothes - you don't have to stab your eyes out *teeheehee* . . . .It smooths on the skin pleasantly, and leaves my skin soft and silky.So, thank you, Sauve - I need some affordable beauty products until my novels make me millions (hahahahahahahaha - dang). Worth the five-star rating, yeah."
3280,1,good Facial Wash for troubled skin_Even at my age (I will not tell how old) I occasionally get minor breakouts.  My 23 year old daughter has very troubled skin.  We both have been using this Wash for several weeks now and it seems to be making a difference.  For my daughter it seems to be helping to get her skin clean enough that the other medication that she uses is clearing up her face (she is required to wear makeup every day to work).  For myself it seems to be helping me not to get a breakout.  I hae not had one since I started using this product.  Works great for us!
9610,1,"Love this product!_This is one of the best eye serums I've used.  Definitely can feel the tightening (i.e. lift) this product offers.  Some will still need to use retinal along with this product, but using retinal alone will not deliver as much as using it in conjunction with this product.  This is a must use!"
1541,1,awesome cream_This cream is awesome it takes care of drynesss with out clogging your pores i have very sensitive skin and have no problems with it.try it is worth every penny. i have bought creams for 3 times this amount that did nothing. and you can use it all over your body it is really nice has no smell or greasy after effect like some creams..love it!!!! and i have roscea and believe me it helps it
2402,0,"Waste of money_I have many items I use for my hair.  These were by far the worst ones I have ever used.  It takes a very long time to get your hair tied up and wounded down.  It isn't worth it.  If you have the long pipe item, then that is the way to go.  It takes two minutes for those guys as opposed to one hour for this one.  Don't buy it."
8073,1,Not much you can say here_Great quality cotton rounds. I use them for my facial astringent every morning-- much cheaper than in Target or CVS but same great quality. Love them!
8620,1,"Weightless Moisture Conditioner_I've been using this Conditioner with the Weightless Moisture shampoo. My hair feels clean and soft without feeling heavy. They keep the frizzies away, and don't leave behind any build up. The scent is clean, but not overpowering."
5201,1,"Excellent, affordable must-have for your brushes_I invest in professional grade brushes, so this product was a no-brainer.  The Shadow/Liner Package comes with an excellent variety of skinny Brush Guards which keep my investments in as-new shape.  I don't know how I ever did without them.  I can't recommend them highly enough."
372,1,"better than I expected_When it arrived I was very surprised by the color..it appears more pink in the photo...in actuality it is more bronze/gold, but once I applied it... it looks and blends beautifully...the blush color is gorgeous. I am sure it will enhance a varity of skin tones. I am very happy with the purchase of NARS Blush, Orgasm."
825,1,"Honeysuckle goodness!!_This is one of my favorite scents of all time. It's made with real honeysuckle. You know on a spring day when you walk pass a honeysuckle bush and you can't help but stop and take in that wonderful scent? You'll smell like that, but even better, because it's Estee Lauder :)"
5979,1,"Beautiful Colors_I received this package the day after I ordered it! None of my bottles were broken and it was packed very well with lots of bubble wrap and foam peanuts. The paint brushes are very fine wich is perfect for painting nail art, but you wouldn't want to use these to paint you entire nail. Great color range. Perfect for any nail polish collection."
5734,1,"MAC Cosmetics, watch out._I have a few MAC brushes that I have had forever.  They're good brushes and good quality.  I recently decided to get a powder brush, the biggest I could find.  I already have a MAC powder brush, but wanted something bigger and better, but didn't want to spend $40+ on a brush.I tend to avoid inexpensive brushes because they shed and the blending abilities aren't the best, but then.  WHOA, HOLD ON.  Real techniques brush just freaking blew my mind.  It is inexpensive and it works the same, if not better, than expensive brushes.I washed the brush before I used it and could not get over how soft and fine the bristles felt.Once the brush dried, I used it to apply Makeup Forever's HD Microfinish Powder and holy beautiful skin that will make people jealous, Batman.This brush and that powder are going to do some amazing things together."
2639,1,"Met all of my expectations_Feels nice on face when applied at night, although hydration seems to disappear by morning.  Will continue to use it and see how it goes"
7315,1,"Diggin' on this product_I am really really loving this product; yes, this is a smaller size, but when changing or trying something new, I like to spend as little as possible to see if I like it or not.  I really do like this......it's moisturizing and preps the face; it seems tinted slightly white but that disappears immediately; the perfect canvas for your foundation.  I'm very happy.  I am 54 and have been using Laura Mercier and it was fine, just wanted something a bit more affordable....love this."
4371,0,"Just Ok, Not Great_I have used Johnson & Johnson products for many years, due to having sensitive skin.  I don't have children.I found this head-to-toe foaming baby wash to be disappointing.  First of all, in reading the ingredient list on the back of the bottle, it seems to me that this product also has alot of the same ingredients that products that do not claim to be 98 % natural, like this one does.I would have preferred essential oils versus the scent that this product has, which I really don't care for.  This product is essential oil free.  At least essential oils tend to be natural, and smell alot better.  Maybe this is more an adult choice than if you were to use this on a baby, or small child.I wanted to get this thinking since it's a foaming baby wash, I could also use it to wash my hands, since it's milder, since I do tend to wash my hands alot with handwash, which tends to leave my nails brittle, then they break.I've also been using baby wash for years, to shave under my arms, and my legs.  It works wonderfully!  I never nick myself, plus baby wash does not clog up your razor, like shaving cream does.One last thing, I had a heck of a time getting the plastic off the dispenser top.  I think the product had been leaking when I received it, so I washed it off, but I still had a hard time getting the plastic off. It took me almost 5 minutes to do it!  It sure did NOT come off in one piece!I like Johnson & Johnson as a company, and would still continue to use and try their old and new products, however, I don't think I would buy this product for myself.  I do like their lavender and chamomile scented products tho."
2184,0,You too can look like a party animal with nice red eyes_The first time I used this product it burned my eyes.  My eyes were bloodshot and puffy.  I have never had this kind of a reaction to any mascara previously. Very disappointed.
6896,1,SMELLS SO GOOD_THIS ORDER HERE TOOK A FULL MONTH TO GET TO ME. I WAS GOING TO RETURN IT SO I WENT TO RETURN AND IT WAS GOING TO COST ME$36.SO I WAS LIKE NO .BUT WHEN I OPENED IT OMG THE SMELL IS SO SO GOOD SO I AM GLAD I KEPT IT .BUT WILL NOT REORDER TAKES A MONTH WAY TO LONG
1780,0,"Longer growth but not MORE growth_This product I used for months and months and didn't get more than a few new hairs and that could've been just due to the time spent using this. On the other hand it will make uour eyebrows and lashes grow longer so if you're looking for a cheap way to grow your eyebrows or eyelashes longer and that's it, then this could be a very cheap fix for you. And this product lasts a really long time without running out so it wouldn't be a waste of money for that purpose. But if you're trying to actually grow more eyebrow hairs go with Billion Dollar Brows instead. Brow Boost. I have used that for less than a month so far and it's already filling out the sparser parts of my eyebrows!"
2848,1,"Amazing scent_I've been using this for about a month now. As far as firming? Don't see even a slight difference. BUT, I will be reordering this for sure. The scent is amazing and it gives my skin moisture and a unobtrusive shimmer that makes it look very healthy."
327,1,"Wonderful!_I was really nervous about purchasing this product due to the fact that I have very oily/acne prone skin and not to mention the fact that I suffer from eczema. However, since using the product I haven't experienced any breakouts or reactions, the product smells so good, and it leaves my skin feeling so soft. When I wake up in the morning I seem to have this nice glow. Also I was a little concerned about the price since the product is a little on the small side however, this will definitely last a VERY long time so the price was well worth it.."
9542,1,"DOES WHAT IT SAYS_I have to admit I was skeptical, but I decided to try SUAVE PROFESSIONALS SPLIT ENDS RESCUE CONDITONER, 12.6 OZ, just the same. My daughter has dry, course, frizzy hair, with lots of flyaways due to breakage. I was a little more than surprised that after only a few uses, SUAVE PROFESSIONALS SPLIT ENDS RESCUE CONDITONER seemed to tame the flyaways. The fragrance is subtle, yet pleasing, the consistency runnier then most conditions I&#8217;ve experienced, which translates into rinsing out easier. The bottom line &#8230; it does what it claims to do.Product Description:&#8226; Salon proven to strengthen hair as well as paul Mitchell&#8226; Up to 70% split end reduction with 3 uses of split end rescue shampoo and conditioner vs. Non-conditioning shampoo alone&#8226; Enriched with PEC complex&#8226; Important Information&#8226; IndicationsFor questions, visit [...] or call us at 1-800-782-8301.IngredientsIngredients: Water (Aqua), Cetearyl Alcohol, Dimethicone, Stearamidopropyl Dimethylamine, Behentrimonium Chloride, Fragrance (Parfum), Dipropylene Glycol, Lactic Acid, Polyquaternium-28, Amodimethicone, Potassium Chloride, Disodium EDTA, DMDM Hydantoin, Cetrimonium Chloride, PVM/MA Copolymer, Methylchloroisothiazolinone, MethylisothiazolinoneDirectionsApply. Leave for 3 minutes. Rinse. Use with Split End Rescue Shampoo."
4873,1,Bold and Fun Lashes!!!!!_Want bold and fun lashes? Then place your order. These lashes are strong and hold up well. If you want a more natural lash then these are not for you. These lashes make a statement for those of us who want that full and bold lash look. Would recommend and buy again. Thanks.
6209,1,"LOVE LOVE LOVE_I love this product so much, it's PERFECT. I am a big fan of nail designs so i highly recommend this product."
3436,0,"Heavy cream with an unpleasant scent_I used Olay products for years and trusted the brand name for a long time. This product doesn't turn me off of Olay products - although I've tried to switch my health and beauty products to ones that have ingredients I can actually pronounce - but I really did not like the Olay Regenerist DNA Superstructure UV Cream.The cream is not so creamy. It's quite heavy and difficult to smooth on to my skin. Even when I use just the small amount dispensed by the pump, it takes a while to rub it in, and then if I am out in the sun, sweating makes the stuff run down my face. Also, there is a very strong perfume scent to the product (it makes me sneeze), and I found that not only did I have that same scent on my face, it was nearly impossible to wash off my hands after using the cream, so I end up smelling the stuff that makes me sneeze throughout the day.I had to stop using this product after a few attempts. It just doesn't work for my skin or lifestyle."
6246,0,"drying_This shampoo is extremely drying, I would only recommend it for fine oily hair. It doesn't seem to have any conditioner."
9472,1,"It took care of the problem._My little granddaughter had a little patch of eczema on her arm. You could hardly see it, but you could certainly feel it. I think it's something we caught early. We started using this cream on it after every bath and started noticing improvement within a few days. Within a week, we could neither see nor feel any roughness.The cream is not only effective, but it absorbs quickly and hardly has a scent. She made no complaint when we rubbed it in, so it obviously didn't bother her. (She's pretty effective at letting us know when something bothers her!) Even though the problem seems resolved, we continue to use it almost every day as protection because, for some reason, that has been a problem area in which dryness seems to come and go."
2437,1,"Really works!_Have been using this a while .Amazons price is better. Your brow will appear higher, and your eye more open. It lifts and highlights. Cant live without it. A must have."
3569,1,"Bought it again and again_I swear I have never used a brand of face toner a bottle after another. I have used Burts Bee for years and I love the smell. It feels clean after I apply it. I don't mind a little bit of alcohol if the product works on my skin. Tried many brands like Estee Lauder, Shishedo, Neutrogena, Clean and Clear, Ponds, etc but didn't feel clean or refresh. I have large pores and my T zone is oily. I cannot say Burts Bee Garden Tomato stops the shine but it slows it down. My T zone will be super shine if I forget to apply this toner or switch to another brand."
4592,1,"Smells good._Nice clarifying/cleansing mask. Smells more like chocolate than strawberries. Seems to do a good job of cleansing, and the price is right."
7530,1,"Love!_First off, the shipping was super fast! Now this color is amazing, very girly. Alot of pigment for such a cheap lipstick. Its a matte lipstick, so its slightly drying. The only problem I have is the packaging, but overall a great lipstick :)"
6907,1,"I wouldn't call this a sea salt spray, but it is a fabulous spray to make your hair silky._I love the pricey &#34;Davines More Inside Sea Salt Spray&#34; which makes my hair feel as though I've just come in from the beach. The Toni & Guy spray is less money, so I thought I'd try it out. It doesn't give my hair that just in from the beach feeling (i.e., wind blown, salty and curly), but it makes for a marvelous spray on conditioner that leaves my hair soft and silky and curly. I gave it four stars because it doesn't leave my hair with that wind blown feeling you get after leaving the beach, but instead seems to be a better conditioner spray than texturising product. Different looks for different moods!"
2861,1,Great color!_Very well packaged and shipped fast! I loved this color and couldn't wait to put it on as soon as I got it! Perfect spring color!
2671,1,"pampering lather_I love this richly lathering, skin-pampering soap! Your skin will be smooth and supple...soft and touchable. I enjoy the scent on my skin. I do recommend using an aerated soap dish which will allow the bar a better chance to dry between uses."
133,1,Excellent  but........._The zinc molecules are too large to absorb into your skin leaving the skin with a ' chalk ' like look.  Will without a doubt block the harmful UVA / UVB rays.If you're into protection 100 % this is for you. If you're vain.......don't complain.
474,1,"very cool brush_soft on the scalp, and in between the long bristles there are little ones that help straighten and remove and fuzz or anything in your hair.  This a great bush I use on my daughters hair as well as mine.  So gentle she does not mind it."
5538,1,"Love_I Love this product. It's great FOR your hair. It always leaves my hair feeling silky smooth, but don't put TOO much or you will just have greasy hair by the end of blow drying it. just a few sprays and your good. TRUST ME."
8476,1,Works great._This product works great and does an excellent job oh holding up spiked hair. Put this on in the morning and it was still working at the end of the day. Product leaves hair hard and spiked up. If you do use a little too much there might be some whit residue. A little bit goes a long way with product. Will definitely use again.
4107,1,love_love this gel eyeliner its so black super black which is awesome and goes on smooth this is second one im getting and the other still isnt dried out just running out love...
2438,1,Finally nails growing_After too many years of acrylics I wanted to be natural. Years ago I tried nail trek but it didn't work. Tried it again a couple of months ago and finally nails r getting hard and growing. I luv the product but certainly was surprised at how tiny these bottles are
4711,1,"Has transformed my hair's condition_This is the equivalent of going out in the sun with a cap on and some heavy conditioner.I put on a heavy conditioner, pop this hat on for 15 minutes, and my hair is in much better condition after a few weekly treatments."
5264,1,"Great_I had never been a fan of foundations, only used to wear translucent powder before.  So I can't compare with other foundations.  But I can say that I love the combination of natural ingredients that feed the skin plus the spf benefit.  I like this much better than an spf cream and the finish is much nicer, more matte, than the tinted spf moisturizers I had tried.I put one small dab on each cheek, one dab on my chin and one dab on mu forehead and I spread with a brush.  Works like a charm.  Ingredients include aloe, jojoba, rice powder, minerals like titanium dioxide, zinc oxide and mica.  I am a light medium complexion that is not dark but tans easily, and the golden peach blends in effortlessly."
284,1,"Very nice_Natural, not heavy, greasy, and doesn't have a perfume odor.  The only drawback is that it stings a bit when getting too close to eye."
8943,0,"Dissapointed_When this hairpins only come I was happy, because it looks gorgeous. But when I put it on my hair it just fall down. This hair stick does not work properly, it does not keep on my hair."
3899,1,"Shimmer_I am not a huge fan of shimmer, that's just my personal opinion, but I really like this palette. You get a good range of colors and there is a lot to work with to make any kind of makeup style."
2486,0,"Fake!_A friend of mine borrowed my Moroccan oil and accidentally took it home with her. Being that she lives very far away she said she would just keep it and buy me a new bottle. I told her just do Amazon it looked like a good price. Well, I have used this oil and put it in gift baskets for friends for years and this product is fake. If the price is too good to be true then it is. The label, the box, the smell, how it makes your hair feel. All fake."
6746,1,Easy for Traveling_NYX LOVE!
6569,1,Awesome product! Works perfect!_I had a couple of them in the past - and these one are my favorite now! They are double-side what I like the most.
2107,1,Review_Awesome scent my girlfriend loves it so I use it rarely along with my other Colognes cheaper then Wal-Mart price this bottle should last me for years
5792,0,"Disappointing purchase_So disappointing after everything Ive read on this 'snail goo' phenomenon. The smell is awful and too fragranced, over powering to say the least. But most importantly,  I didnt see any noticeable results that are claimed.. Maybe if I purchased one that was 100% organic?"
4806,1,"Great for oil absorption!_I love these oil absorbing sheets.  I found out about these from a fellow oily faced person that swore by them.  I have tried numerous ones in the past and they either did not absorb enough oil or they left my face with a ghastly white hue because they deposited powder. The fact that the sheet turns clear once it has absorbed oil is satisfying...so you know if you have to use another sheet.  Also, my makeup stays intact and appears refreshed after use.  I keep these in my purse and at my desk at work.  I definitely recommend them."
8023,1,"Buy it!_This is the best drugstore brand mascara I've ever had. No clumps, with 2 or 3 coats you will look like you have fake lashes. HIGHLY recommend, you won't regret it."
5335,1,"Love it!!!!_I love, love, love this.  This has helped my eye shadow stay on all day.  It didn't crease or disappear through out the day"
9615,1,"This stuff is awesome!_All I need is a few drops in my hand to keep my hands moisturized or to rub into the ends of my hair to keep my hair frizz free and fabulous looking!  And bonus, it has a very light scent, not overpowering at all like some essential oils!  A winner!"
3870,1,"Nyx will never let you down!_I wish I had known about nyx years ago, all the money I have spent on eyeshadow could be used for EVEN more eyeshadow ;)Great feel and the saturation is fantastic, very comparable to mac!"
9335,1,"Fekkai Essential Shea Shampoo_This shampoos worked great, smells wonderful.  Easy to use and no need for a conditioner afterwards. It left my hair soft and somewhat silky.  My wife really liked it but it is pricey and somewhat out of our budget range."
9028,1,"softens retains moisture well_I like this whipped butter. It  applies easily and absorbs well.  I live in the mountains where the air is very dry.  I have tried many products to help my skin from drying, cracking.  some products just dont absorb, some are too greasy, and some dont make any difference. This shea butter softens and restores dry hands, feet, legs...I use it on my face. I like it. It has a pleasant fragrance. fast shipping."
7146,1,"Another Very Nice Product from this Line_I have been pleased with every item I have tried from the Mtions Naturally You line and this hair masque is no exception. The 8-ounce container is a nice size and will last for quite awhile. I like how my hair feels after usage. Having color-treated hair, I have to be careful what I use, and I find this product does an excellent job in deep conditioning my hair. Would recommend."
2223,1,"New co-wash staple_This is great for co-washing my 3b/3c curly hair. It has great slip, nice smell and it's pretty thick. Price was nice and shipping was fast."
4548,1,"best oil controling spray_I bought this spray at Sephora some time ago thinking that it would be good for setting make up and oil control, as the name would suggest; but being combination skin,I found that it was more effective in reducing the oil production on my face than setting my makeup. It does not  keep my face oil free for the entire day if it is humid. Any other day, it works very well. It recommends 2-3 sprays but I use about 6, just because of my skin. I would highly recommend this spray/"
6291,1,"Will buy again._I love roc products, but I can't use them exclusively since I still need something to prevent acne. Ugh. Anyway, these disks are kind of huge; I can do my whole face, neck and chest with one. Might need to cut them in half like others do. I also use a neutrogena exfoliating cream wash, but I actually think this is somewhat more effective. I'm going to alternate them...this one is somewhat more time consuming to use.Update: Okay... I was wrong. These are the freaking amaze-balls super awesome perfect exfoliation product. I mean, this is the holy grail, right here. The price is right, they WORK. My skin looks better than is ever EVER has -- when I use them regularly. For me, maybe 2-3 times a week is enough. The other days I can cleanse with regular old Neutrogena Oil free acne wash or whatever I'm into at the moment. My skin is very acne prone, and this actually is helping to prevent break outs. It's also done WONDERS in improving the texture of my skin-- it looks more fine and smooth, almost like a pre-adolescent's baby face!! I went for some weeks neglecting to use this product and started wondering what the heck I wasn't doing right, because I just kept looking crappier and crappier, and then I remembered these. ONE week back on, I look fantastic again. AMAZING."
7775,0,HATE THIS COMPANY!_I paid for my palette two months ago and never received it! These people did not even message me back when I asked where it was and I had waited 3 months for it! You would be smart to stay away from this company and look elsewhere. Worst service I have ever encountered in my life and I never plan to buy anything off of this company again!
1799,0,"Too Oily For This Aging Face_I have to admit I suffered from oily skin all through my youth and young adulthood so maybe I shouldn't be surprised that now that I'm in my forties a product with the word oil in it is still too greasy for my face.  I will say Bio-Oil works fine for me as a moisturizer for my hands, feet, elbows etc. but I all ready have body lotion products I like that work as well and with a more pleasant scent for less money though granted a little drop of this stuff does go a long way.  I also tried Bio-Oil on some stretch marks and saw no improvement after a couple of weeks.  Everyone is different so I'm willing to believe this product may do miraculous things for some people but I am not one of them."
6112,1,"WONDERFUL!_My daughter loves changing her nail style often, and she likes to play around with mine, as well.I purchased some tools and some bead sets, and she's been having a blast.This wheel is perfect - 12 colors, tons of rhinestones, and so much fun!"
8880,1,"Beautiful color_This color is awesome, the online picture doesn't even do it justice. One of my favorites. Super pretty deep purple. Great for any season."
1808,1,"Bring' the 90's Back_I love these things.  I only wear  them around the house though, I'll admit.  In any case, they're comfortable, stretchy, and hold my hair very well!"
5049,1,My Favorite Drugstore Lipstick_Love this lipstick. It competes very well with my holy grailEstee Lauder Estee Lauder Signature Hydra Lustre Lipstick - Black Cherry(I love the full line not just the one color given in the link) though with a much smaller price tag. Kiss and Temptation are my two favorite shades but as I am now enrolled in a makeup school I have 13 different shades and they are amazing. I plan to buy the others shades and fill up my lipstick palette soon. They really add moisture to the lips and last a very long time. You will usually need to touch it up every few hours but not unreasonably so. The colors are gorgeous and I have not noticed any bleeding. Love them!
